longitude,latitude,SOC,Slope,Biomass,Precipitation,TPI,Temperature,NPP,SolarRadiation,WindSpeed,SinAspect,CosAspect,hex_id,foldID
157941.5578,1107839.139,0.337666667,-0.343851184,0.499722,1.178100129,0.007912852,1.528412582,0.969846665,0.147262612,-0.456071635,-1.081994053,0.958643015,3343,4
270468.9177,901417.2445,0.84,-0.495197116,2.233919809,1.63647076,0.0076556,1.825879464,0.969776345,0.174439791,0.105291924,0.603766344,-1.240352717,3505,4
-13098.83611,1037303.087,0.5,-0.465683056,-0.386003922,0.683704506,0.192454458,1.677861267,0.968388812,0.28084028,0.494217894,-1.20317591,-0.757424786,3078,5
1188352.228,1689488.82,1.046,0.302694022,2.013918352,1.01789397,0.484563457,0.371424189,0.968107961,-0.316213171,-0.322818752,0.268506975,1.399730491,4702,2
1188573.424,1689489.27,0.592,0.302694022,2.013918352,1.01789397,0.484563457,0.371424189,0.968107961,-0.316213171,-0.322818752,0.268506975,1.399730491,4702,2
1057955.313,1471464.221,1.865333333,-0.471205285,2.523390647,1.477802861,0.808814784,0.878844195,0.967879635,-0.13995388,-2.197977322,0.945093724,1.057040147,4535,3
1057362.56,1471390.094,1.188,-0.471205285,2.523390647,1.477802861,0.808814784,0.878844195,0.967879635,-0.13995388,-2.197977322,0.945093724,1.057040147,4535,3
-24160.83238,805331.1226,0.53,-0.575591701,-0.338485986,0.734027264,0.194898965,2.01722564,0.967159499,0.416486391,0.03186409,0.558002432,-1.261368117,3108,1
1175392.927,1013233.396,0.486666667,-0.465626418,0.091253804,0.995593367,0.029583718,1.752175499,0.965807126,0.346754345,-0.356548442,0.926665002,1.073508385,4662,4
1745287.531,1970452.666,0.649666667,-0.58726752,-0.451468848,0.902841014,0.115606395,0.540655826,0.96561396,-0.649472299,1.528374822,1.278893,0.599841876,5465,3
1678135.653,2356538.48,2.75,0.433651472,1.295508565,0.830651366,-0.295344884,-0.715649169,0.965104569,-0.678124518,1.279274432,-0.814212047,-1.142735885,5370,1
1914353.28,2615717.873,4.475666667,-0.143021994,0.936557317,0.548616965,-0.567781557,-1.071970651,0.963910416,-0.84592515,2.185955605,1.040382599,0.961705418,5703,3
1184881.805,1573762.865,1.785,-0.506574495,1.23778406,0.810168075,0.140753132,0.659920303,0.962909214,-0.222927353,-0.983271658,-0.832548241,-1.130347534,4701,3
828842.1485,2391929.254,1.383333333,-0.211946135,0.620335533,0.255955937,-0.052552671,-0.881151819,0.962768788,-0.944139062,1.471626672,-1.431488778,0.201828835,4248,1
1260027.7,871485.3925,0.302666667,-0.565163111,0.017355104,1.293597903,-0.081934921,2.044327686,0.962628363,0.360352624,-1.115333243,0.310871973,-1.343820552,4792,4
1754355.371,1922806.413,0.562666667,-0.58524849,0.401003606,0.918739513,0.02460322,0.567743369,0.962593203,-0.588414476,0.812170751,-1.172502474,0.84756008,5431,5
1929117.513,2563971.414,1.67,-0.324656744,0.322213964,0.863357159,-1.869771337,-0.830078298,0.962593203,-0.69161461,1.594098072,0.862847223,-1.079720887,5702,4
-2040014.624,1887116.506,2.860666667,5.347114467,1.637783277,0.478604898,-6.007987266,0.242520675,0.962329717,0.38263723,-1.363194501,1.382122806,-0.223161851,448,1
1002076.664,1367469.294,1.105,-0.491249337,1.637404223,1.439900859,0.096097482,1.037065128,0.961855486,-0.0515679,-0.295773866,-0.844740913,-1.121877317,4468,5
438864.1661,830841.0448,1.656,-0.60718718,0.76002788,1.888158959,0.020936933,1.951478808,0.960854498,0.200403516,-1.436977332,-1.195285358,0.815566987,3702,1
-1955025.441,2631003.983,0.54,-0.377910132,-0.318204265,-1.218779179,-0.020264706,-0.406606149,0.960011516,-0.074330462,-0.900036157,0.259481833,-1.354935387,555,1
-2036112.407,1887508.478,3.075,6.035673805,2.05353338,0.370725121,-9.24632379,0.447466075,0.95976561,-0.59239554,-1.310524722,0.099360442,-1.377270738,448,1
-2036622.854,1887766.087,2.676666667,6.035673805,2.05353338,0.370725121,-9.24632379,0.447466075,0.95976561,-0.59239554,-1.310524722,0.099360442,-1.377270738,448,1
-2036592.553,1887983.344,2.204,6.035673805,2.05353338,0.370725121,-9.24632379,0.447466075,0.95976561,-0.59239554,-1.310524722,0.099360442,-1.377270738,448,1
1391131.751,2314217.784,2.335666667,-0.217552592,0.479555226,0.776634563,0.003141081,-0.457641272,0.959695291,-1.084355608,1.136974699,1.282515442,0.591824057,5007,4
1727249.391,1907455.438,3.99,-0.594790142,2.300581278,0.850891979,0.016955199,0.699152686,0.958237652,-0.563365483,-0.806935069,-0.608034815,1.303011817,5398,2
-1925903.745,2839950.151,0.85,1.846023451,2.818309343,0.107633113,-0.864161531,-0.969435454,0.958149752,-0.593288476,0.049030683,0.88931473,1.105179242,591,4
681790.1241,2593470.579,0.458333333,-0.502270367,1.285507394,0.202356326,-0.044913921,-1.185344071,0.957886266,-1.080517445,1.058623227,-1.4386565,0.13326225,4020,4
1887597.202,2551693.35,2.182666667,0.11162758,0.628647715,0.439473676,-0.24569252,-0.808211704,0.957429615,-0.818326532,2.269052843,-1.422484721,0.261163582,5636,3
1202753.38,1472809.261,0.838,-0.384970191,2.080578691,0.811592214,0.111922285,0.478192534,0.955901656,0.084304272,0.551503398,0.695072135,1.23894147,4733,4
-1942415.053,2769497.999,1.201666667,1.366922228,0.373306439,-0.918592896,-0.113831561,0.105827913,0.955111415,-1.242254036,-1.147429193,0.705774721,1.232748514,590,5
819171.9307,2124354.648,0.379,-0.550959621,0.123223423,0.471392291,0.015684022,-0.226737157,0.953881887,-0.830367423,0.952909239,-0.613343679,1.300618767,4245,3
1942007.634,2656897.673,3.93,-0.448449043,1.452762097,0.663067389,-0.781172123,-1.1957103,0.953636196,-0.701740455,1.848725971,-1.377958033,0.44333997,5737,3
1962313.07,2497266.13,2.543333333,-0.404801703,0.844991393,0.785438464,1.0630568,-0.616633411,0.953530716,-0.693553069,0.70931618,0.180543444,1.414842794,5735,2
667692.4459,2398452.521,1.091333333,-0.462661445,-0.120918159,0.040386165,-0.07125253,-0.796755965,0.95335513,-1.15453816,2.668337663,-0.239835845,-1.365222841,4018,2
547250.0657,2550727.189,2.813333333,-0.393442386,0.657060787,0.072325328,0.190553827,-1.299141388,0.952968799,-0.966418827,1.228212235,-1.422684378,-0.213407595,3854,2
547897.0683,2550187.208,1.041666667,-0.393442386,0.657060787,0.072325328,0.190553827,-1.299141388,0.952968799,-0.966418827,1.228212235,-1.422684378,-0.213407595,3854,2
1043606.915,1467927.31,0.871333333,-0.502765438,-0.066496909,1.535838853,0.21667655,0.892985874,0.952494568,-0.146840616,-2.37173924,-1.430449605,0.209665345,4535,3
128688.2096,1188920.005,1.055,-0.416774914,-0.149494637,1.212194522,0.172584847,1.351308774,0.952441828,0.119316023,-0.503003521,0.239277209,1.405376063,3278,1
815612.8999,912020.6469,0.615,-0.44367939,-0.412837755,2.007682586,0.100576999,1.751520301,0.952283822,0.203258321,-0.66214736,1.324656877,-0.439872977,4231,1
488577.6971,2603091.163,2.704333333,-0.42699263,0.888401203,0.12652525,-0.006013278,-1.374174029,0.952213503,-0.988817271,1.268424191,-0.767549127,-1.172448711,3789,3
-2103297.999,2728865.134,2.385333333,0.159728652,0.730660599,1.058564006,-0.085991538,0.121249147,0.951932437,-1.413004743,-0.565807566,0.418213446,1.360718624,358,2
1620162.94,1966268.089,1.137666667,-0.429560073,0.576759313,0.902061889,0.433627035,0.453009924,0.951704112,-0.643669841,-0.156566728,1.040374599,-0.915109013,5267,4
760457.0995,1401518.021,0.764,-0.517836965,0.916898258,1.699019352,0.545249517,0.822361212,0.950966609,0.015630668,0.1723055,-0.597452541,-1.261099616,4138,5
-2131417.091,1988411.184,1.350666667,-0.289181987,-0.538480522,-0.369384338,0.318665904,1.188683031,0.950509958,0.472059049,-2.192014098,-0.75830019,-1.178041004,317,4
808121.1898,1036286.938,1,-0.542903992,1.616938842,1.393284365,0.023017178,1.551813823,0.950228893,0.193961631,-1.061366411,0.124572291,-1.374963609,4200,2
-2127718.302,2102682.176,1.447,-0.057206569,0.482134518,1.029170748,0.700697393,0.908921995,0.94896442,0.175685539,-1.548542065,-1.414550475,-0.256371539,351,5
-2127957.02,2102618.163,1.154666667,-0.057206569,0.482134518,1.029170748,0.700697393,0.908921995,0.94896442,0.175685539,-1.548542065,-1.414550475,-0.256371539,351,5
1996987.52,2447065.999,4.518666667,-0.134022107,1.322712793,0.922218369,-0.074289624,-0.310908144,0.948683354,-0.77420782,-0.036511559,1.033521838,0.969203271,5767,5
1717462.759,2063685.874,2.48,-0.453806459,0.744953945,1.028111459,-0.259277932,0.252217512,0.948121437,-0.664961404,-0.054708768,-1.442972688,0.011831353,5400,3
1717469.253,2063655.58,1.674666667,-0.453806459,0.744953945,1.028111459,-0.259277932,0.252217512,0.948121437,-0.664961404,-0.054708768,-1.442972688,0.011831353,5400,3
1107191.798,988183.3009,0.734666667,-0.597106879,0.234568301,1.203189315,0.053407693,1.766637627,0.947401301,0.319337383,-0.377529957,-0.92655343,-1.05988113,4562,2
542701.9224,2547111.905,1.425,-0.440071109,1.413287606,0.0768911,0.095687249,-1.320524346,0.945645017,-0.977576471,1.212179767,-0.895310565,-1.084661389,3854,2
460508.7096,2408747.405,0.792,-0.505202236,0.066755197,0.08993882,0.18162955,-0.896805068,0.944644029,-0.982888867,0.257039466,-1.162829109,0.860591725,3754,3
-2066055.929,1915540.531,1.78,0.795912138,2.681579301,0.559431709,4.22163242,0.439671515,0.94294027,0.97451796,-1.450045752,-0.955297031,-1.035778454,415,2
1866365.236,2535161.993,2.552666667,0.560453584,0.552517672,0.862154596,-1.112380762,-1.01828349,0.939901933,-0.67493062,2.735809747,-1.390021066,0.403227249,5636,3
565383.1258,2516868.317,0.786666667,-0.463587367,0.703677922,0.081230298,0.439672828,-1.324048992,0.939515602,-0.956044317,1.268738831,0.717735802,1.225679731,3887,1
1417116.618,2381203.483,1.161,-0.358636971,0.045528103,0.259414245,5.95E-04,-0.298365447,0.939515602,-1.135860005,0.654504454,-0.627295125,1.294205432,5040,2
1730668.833,1905708.421,0.716666667,-0.592131425,0.616225462,0.849441738,0.022193974,0.691120801,0.939234536,-0.565908652,-0.636106185,0.15842105,1.417766836,5398,2
1435915.241,2386873.326,1.153333333,-0.230793376,-0.501982438,0.170491023,-0.283443238,-0.280647346,0.938777885,-1.123739186,0.953001165,0.390883901,1.369136502,5040,2
1845828.526,2629020.028,3.23,0.709087179,2.178694147,0.831644571,-0.59422248,-1.121718153,0.938198388,-1.008092062,1.246252871,0.993459439,1.010923722,5571,2
1745099.724,2036901.044,0.464666667,-0.387501818,-0.110169342,0.919957626,-0.091772981,0.467333785,0.937952483,-0.728476011,0.482670362,-0.838584912,-1.12617743,5432,4
534474.449,2601910.064,2.825333333,-0.529241611,1.368558954,0.12011426,0.436536849,-1.376004108,0.937688997,-0.992028931,0.644452398,1.018245154,0.985517449,3822,4
552573.7878,2647474.707,1.066666667,-0.188462623,1.676028706,0.035360443,0.021152161,-1.3309352,0.937636258,-1.120738249,0.875483003,-0.316326635,-1.351264107,3855,4
1737360.294,1963536.995,0.465333333,-0.588410854,0.471867118,0.922802019,0.036448692,0.512223372,0.937074341,-0.643648042,1.381995972,-1.417441945,-0.241924988,5431,5
1009499.615,1673352.648,0.997333333,-0.165141375,0.428836574,1.095316479,-0.352266397,0.525069362,0.936530004,-0.395564041,-0.114450859,-0.182868067,1.419482237,4438,1
1399997.014,1587332.301,1.462666667,-0.256098663,-0.370298349,0.895466808,-0.279546027,0.784061587,0.936090933,-0.138494989,-0.512796615,-0.787656538,-1.159956673,4965,1
1808108.906,2437375.964,1.598,0.20773018,0.482740778,0.784403609,0.557300962,-0.632172491,0.935721967,-0.720176404,-0.840835158,-1.058500789,0.984024759,5536,4
838859.7341,2352608.285,1.342333333,-0.423479269,0.28953134,0.319394165,-0.004993081,-0.757002569,0.935704387,-0.827191288,0.567832569,-0.887578555,1.137182314,4248,1
1367114.536,1083519.928,1.208,-0.60156034,0.866717223,1.108707115,0.02614993,1.826035502,0.935599122,0.116462832,1.211380086,0.538492467,1.316348876,4959,2
1754775.523,2036814.651,6.484666667,-0.566356985,0.770207055,0.95283696,-0.024287974,0.444940664,0.935388377,-0.695321176,0.480320648,-1.26178292,-0.662952129,5432,4
1177302.476,1694223.406,1.766666667,0.239378834,1.64254683,0.995465918,0.462182762,0.517541743,0.934966885,-0.417475653,-0.32463298,1.402229174,0.096903114,4702,2
1232271.823,1510406.694,1.868333333,-0.3607328,1.297861782,1.640046243,-0.171978387,0.238382802,0.934527814,-0.018617326,-0.519567365,-0.982986963,-1.011292997,4766,3
1752115.514,2034948.085,1.191666667,-0.509867855,0.020898361,0.930895099,-0.015033504,0.451922355,0.934106323,-0.696964951,0.480320648,1.132275023,-0.802846646,5432,4
992751.1236,1664392.802,2.412333333,-0.213161315,-0.140722668,1.142636297,-0.015477025,0.516089812,0.934036003,-0.327357896,-0.22777601,-0.697052106,1.25934058,4438,1
992464.9023,1664327.001,1.555,-0.213161315,-0.140722668,1.142636297,-0.015477025,0.516089812,0.934036003,-0.327357896,-0.22777601,-0.697052106,1.25934058,4438,1
992890.4944,1664252.388,1.098333333,-0.213161315,-0.140722668,1.142636297,-0.015477025,0.516089812,0.934036003,-0.327357896,-0.22777601,-0.697052106,1.25934058,4438,1
1709048.912,1893881.123,1.193333333,-0.597115281,0.152939219,0.86469078,0.002753511,0.742641399,0.933632092,-0.604549463,-0.872303322,-1.420234262,-0.227153362,5398,2
1930877.851,2554789.739,1.94,-0.007134688,0.236573216,0.830144628,-1.166417917,-0.719165033,0.933473872,-0.701971358,1.460191245,0.987091612,-0.970643667,5702,4
495809.4802,2444906.082,1.307666667,-0.384006462,1.027284261,0.132144341,-0.077741356,-0.985021816,0.933456506,-1.060495043,0.494225367,-1.372415017,-0.413825679,3787,2
-2101652.651,2733248.422,2.866666667,0.002792005,0.030854926,0.821285473,0.112279158,0.157901589,0.933105121,-1.412211115,-0.741224524,1.361295143,-0.319080599,358,2
332735.491,2604412.581,1.128333333,-0.574676299,0.683687031,0.104676128,0.089705095,-1.264948999,0.932894376,-1.142200164,0.930547339,0.154354291,-1.371661275,3591,1
690874.5621,1598367.337,0.971333333,-0.313893878,0.263649984,1.13684672,0.285970645,0.798046206,0.93263089,-0.325285417,0.463149943,1.370493317,0.327253981,4041,4
1820768.444,2468447.178,1.775333333,0.073683677,0.487047233,0.834165761,-0.545431213,-0.740166064,0.932191819,-0.533993913,1.671100552,1.312775424,0.51880736,5569,4
279521.2103,1002842.719,2.5,-0.441636262,1.699311188,1.499332947,0.125973737,1.633697135,0.931243571,0.222075341,-0.526512626,-1.21530286,0.785803559,3506,3
2080738.216,2724144.47,2.142666667,0.053527512,0.482176226,0.77029771,-0.121713122,-0.949723883,0.930453115,-0.752432652,0.401534957,-1.292229068,-0.606225751,5902,1
2080744.378,2724265.335,1.655333333,0.053527512,0.482176226,0.77029771,-0.121713122,-0.949723883,0.930453115,-0.752432652,0.401534957,-1.292229068,-0.606225751,5902,1
-2209802.581,1907021.386,0.923,0.492189174,0.213230998,-0.534727702,-1.874160535,0.957845904,0.929891198,0.433248693,-0.435200728,-0.461277783,-1.312758136,250,4
1741213.565,2423964.664,1.733333333,-0.296736863,-0.350618682,0.899264144,-0.465859759,-0.622364854,0.929469707,-0.722279561,-0.435979109,0.743671822,1.209803755,5470,5
1324329.879,802484.1314,0.974666667,-0.598016639,-0.520234255,1.355632261,0.160249593,2.15212233,0.928977896,0.36676948,-0.926926714,1.374365128,-0.262846351,4890,3
1741077.683,2036267.98,1.012,-0.563424464,-0.618776562,0.915087951,0.039625273,0.485305347,0.928925156,-0.734692642,0.477284105,0.311526837,1.390271394,5432,4
1838788.939,2315201.242,1.853333333,0.284208468,0.566212818,0.903255845,-0.412958331,-0.387209616,0.928819891,-0.611451537,0.94214046,-1.117627299,-0.871020765,5601,3
1528706.322,1592045.062,2.103,-0.450387808,2.075653675,0.876189412,0.126056959,0.906640242,0.92873199,-0.151707352,-0.125443474,-1.402642003,0.355667406,5163,5
369172.5833,1624576.422,1.396,-0.382364354,-0.284235494,0.8968157,0.399978155,0.502347009,0.928573985,-0.224002749,0.512396045,-1.173615235,-0.799435445,3613,5
1668202.391,2055764.929,1.486,0.45521672,0.905547139,0.936721606,-0.209885757,0.173858338,0.927889009,-0.66574373,-0.136417403,0.106851187,-1.376631872,5334,2
-1908536.082,2830404.948,1.643333333,0.048303256,2.173360528,0.140430813,0.117154467,-0.784980695,0.927713423,-0.657062244,-1.33448486,0.043133247,-1.380814,657,1
1053081.866,1469739.184,4.062333333,-0.25290816,-0.657164644,1.474903213,-0.389029717,0.88563921,0.927713423,-0.151943099,-2.243577031,-1.436013957,0.162569638,4535,3
501625.2018,2519985.995,1.151333333,-0.583698646,0.15134312,0.084457729,0.209846517,-1.280820069,0.927379617,-1.027870641,1.234249446,-1.28527367,-0.619749932,3821,1
1716130.66,2062878.703,0.826,-0.303228986,-0.394541013,1.029436473,-0.289862059,0.246604628,0.927362037,-0.668833478,0.073450076,0.554544887,-1.262877433,5400,3
794280.2506,2174477.177,0.901666667,-0.560115837,0.562494243,0.431098628,0.077507768,-0.282934409,0.927133712,-0.937228104,2.024286422,0.712716132,-1.18206019,4180,2
1706432.116,2093804.903,0.663333333,-0.537376459,0.293314103,0.970595532,-0.343806692,0.242616871,0.926993286,-0.618935718,0.142780858,-1.436300851,0.159695298,5367,5
1261732.928,1283216.439,0.990666667,-0.414134425,0.977454145,0.865431311,0.178907229,1.377585288,0.926448735,0.163884434,-0.852302348,0.599714531,-1.242292527,4797,1
107475.658,1047855.405,1.226666667,-0.471680066,-0.625337458,1.008370086,0.070915161,1.636251751,0.925061416,0.16803666,0.204009457,-0.617742749,1.2986161,3276,4
-1902963.653,2798083.926,1.617,2.448957623,2.860327356,-0.223066527,1.869065836,-0.785056569,0.924692451,-0.476837227,-0.188244528,-1.436835413,0.154169707,623,4
1053860.429,1468665.521,1.289666667,-0.420582886,-0.034916241,1.474567239,0.213068655,0.884806733,0.92444676,-0.156024279,-2.243577031,-0.305308244,-1.35353894,4535,3
-2010951.501,2665129.383,1.853333333,0.840946408,1.533449554,-0.558499649,0.248538616,-0.542419052,0.92427096,-0.692868432,-0.73670334,-1.244657392,0.738938832,523,3
538959.6384,2618176.976,1.433,-0.305129595,0.979069613,0.05480291,-0.076252181,-1.401554348,0.923814309,-1.015475321,0.99731167,-1.246125925,0.736482499,3855,4
486546.7413,2598694.865,2.47,-0.472556161,1.337789696,0.10423603,0.212583034,-1.37394375,0.922883641,-0.997183891,1.237460125,1.09932879,-0.845853438,3756,3
1122287.452,1099776.729,0.316,-0.49759887,-0.319160277,0.978478142,0.017744487,1.603633632,0.922637736,0.2806998,-0.56559083,-0.718998608,-1.200760178,4597,1
543602.0564,2539597.955,2.33,-0.542145804,1.029375349,0.076682297,0.125692008,-1.320835809,0.92237425,-0.972264075,1.210271745,0.811682791,-1.117795994,3854,2
1835596.321,2509548.018,1.191666667,0.280227724,0.566956505,0.632541537,0.733379435,-0.752031403,0.922040659,-0.775409969,0.797394604,0.901100178,1.095423882,5537,3
1479450.411,1456745.307,0.716333333,-0.322711464,0.483568872,0.976047469,-0.18340714,1.173227891,0.921935179,-0.093592335,-0.519179857,-1.248962089,-0.685100889,5063,3
-2129275.874,2024096.924,1.452,0.752019371,0.485802901,0.127915098,0.334293913,1.003430513,0.921742014,0.367305562,-2.038740811,-0.545449484,-1.28270311,350,2
-27536.87869,800189.4373,0.630333333,-0.422414722,-0.488150414,0.749450679,-0.087779086,2.017448668,0.921302943,0.419889392,0.10929705,-0.575872773,-1.270355595,3108,1
339726.5454,1044684.732,0.331666667,-0.428002921,-0.485558751,1.531472305,0.28491104,1.567926611,0.920775971,0.157389262,-0.262364796,-1.113292641,-0.876183792,3573,4
1896002.273,2402269.917,0.24,0.717034542,1.6162691,1.031560604,-0.2900941,-0.45344029,0.92045996,-0.750817941,2.291061239,1.404170303,0.017487065,5668,1
2126216.563,2742848.367,2.558666667,-0.528596111,0.496957493,0.663667421,0.147919601,-0.913972644,0.919932989,-0.846373233,0.107650979,0.609014683,1.284421981,5936,3
334946.365,1072744.496,0.345,-0.515548676,0.371947161,1.514655015,-0.196520882,1.547976999,0.919827723,0.139155153,-0.865375252,-1.190229267,-0.77622702,3573,4
1757956.221,1925062.735,0.63,-0.598810455,-0.169419854,0.911212591,0.03247857,0.559864051,0.919371072,-0.591724629,0.894297163,0.283937913,1.396496169,5431,5
354979.8013,2639792.27,2.261333333,-0.513747884,0.464455135,0.052925206,-0.018850921,-1.272312513,0.919019687,-1.268568152,0.439551904,-0.198517729,-1.371004553,3591,1
1847817.44,2630129.395,2.921,-0.085466867,1.250316735,0.888722343,-0.862546056,-1.18184618,0.918879261,-0.877108426,1.43816566,0.79005321,1.179457006,5571,2
1786742.526,2077282.701,0.763333333,-0.594860044,0.958341681,0.943617119,0.130616454,0.388456049,0.91849293,-0.636938115,0.401640336,0.35953518,1.378066413,5466,1
-81230.86879,668699.2597,0.23,-0.542239813,-0.421464273,0.636240026,0.052612867,2.219674224,0.917597208,0.506498384,0.544570096,-1.347079772,-0.483922862,3008,3
1671589.037,2058581.574,0.945333333,0.479404072,0.908694234,0.95124761,0.349880801,0.184032684,0.917122977,-0.652138993,0.01366688,-1.185262595,-0.783269986,5334,2
1823234.388,2475275.824,3.717333333,-0.034101308,0.730300067,1.215874962,-0.352568932,-0.895104271,0.917105397,-0.327804363,2.506799268,-1.373217564,-0.411397035,5569,4
1055162.921,1474124.303,0.696666667,-0.05714385,-0.070295932,1.460269752,-0.253952494,0.888148484,0.915717864,-0.170298311,-2.019965515,0.024075007,-1.381515301,4535,3
1716346.22,2628662.548,0.76,-0.080546399,1.385783924,0.867392176,-0.009366613,-1.033564719,0.915401853,-1.047681516,1.927398062,-0.068558072,-1.381333869,5439,2
555455.597,2608074.613,4.270666667,-0.41238295,1.06691569,0.05670005,0.006846883,-1.396874937,0.91413738,-1.018606244,0.657253261,1.103151678,-0.841035719,3888,2
885312.5277,1584203.793,0.826666667,-0.329325214,-0.396094414,1.300651408,-0.195587333,0.738002121,0.913891474,-0.271676247,-0.667997357,-1.194669839,-0.76985147,4305,1
455869.8316,856862.8922,0.588333333,-0.536609696,-0.536524509,1.879359223,-0.060607467,1.909912998,0.912837532,0.187210529,-0.786243531,-1.410753716,-0.274236398,3736,4
1895893.476,2408900.552,0.746666667,3.16E-04,1.391460968,0.982802207,0.549721691,-0.445821376,0.911643379,-0.594572979,2.639900436,0.41432969,-1.31534604,5668,1
1718826.169,1600601.144,1.555,-0.589191036,0.362919498,1.283351538,0.002181174,1.204788873,0.911537899,-0.31281259,-0.58007289,-0.396671204,-1.331924005,5427,1
-77746.23511,667808.0098,0.365,-0.515248321,0.60377168,0.654448691,-0.040805473,2.226069748,0.911467793,0.502734497,0.544172498,1.373555455,0.313268969,3008,3
1482707.544,1500331.285,0.812666667,-0.478661389,1.820520235,0.96645778,0.32970425,1.092699499,0.911415053,-0.070527821,-0.420701853,-1.311989574,0.61228096,5096,2
1607146.334,1954887.626,1.7,-0.445276547,0.779030063,0.853521458,0.283405955,0.412207355,0.911063882,-0.59742052,-0.018822184,-1.325459981,-0.535962011,5267,4
1767204.729,2044246.264,0.901333333,-0.576380962,0.31192571,0.981670448,0.064149379,0.418330427,0.910958402,-0.67379548,0.387053271,1.338482045,0.445347162,5466,1
1601767.387,1960949.013,1.068,-0.299156125,-0.101894414,0.88726655,0.146812143,0.365080539,0.910870503,-0.59423954,-0.009795513,0.279716472,1.397398521,5267,4
576291.9322,2556589.946,1.713,-0.470144395,0.969709765,0.016887857,0.183538748,-1.327566592,0.909869515,-0.996795552,1.231996141,1.359706364,0.371871217,3920,4
380117.8945,2515695.858,0.497,-0.560982761,0.580788793,0.125551481,0.120292405,-1.100560062,0.909448024,-1.008062998,0.866378607,-0.722187532,1.245583621,3623,5
172995.9184,1118819.966,0.196,-0.426596977,1.064130399,1.111844999,-0.330006373,1.511709139,0.909430444,0.12687448,-0.080395692,0.86913821,-1.074787783,3343,4
1727216.358,1918532.168,0.41,-0.575693575,0.446132591,0.865225284,-0.168745632,0.641480218,0.909149378,-0.588686554,-0.516120894,-0.634899904,1.29063289,5431,5
-1915888.167,3119331.116,5.221,6.378549324,4.786009773,5.239022149,3.314154408,-0.798521913,0.909131798,-2.236392053,-0.844852991,0.993561251,-0.964216726,594,4
692395.532,1238027.964,0.446,-0.441538553,0.108844963,1.453196811,0.227612827,1.276752726,0.908745467,0.024778806,-0.750414493,0.216666081,1.409315412,4037,5
-1916930.496,2903263.686,1.732,1.841380988,4.72127906,1.775133784,-4.86342799,-1.254084837,0.908675147,-1.901441514,1.019848453,0.349618998,1.380731979,624,5
862638.8283,931200.5805,0.669,-0.124023615,1.30008648,2.042050755,-0.296473269,1.690516295,0.908394296,0.254568146,-0.949958625,0.139274541,1.42001692,4265,3
402215.4622,2461645.247,1.946,-0.490388431,0.791714163,0.089746816,0.269600496,-1.100995499,0.907920065,-1.012763417,-0.01250882,1.331841107,0.465634731,3655,1
1717752.572,2163695.581,2.991,-0.169285362,0.439088492,1.177605887,0.210358084,-0.090813557,0.907726899,-0.545793405,-0.374959024,0.91995119,-1.032761049,5401,4
69871.79625,1009544.116,1.546,-0.511760967,1.853547274,0.91878866,-0.272427411,1.644151697,0.907498574,0.24667383,0.243711711,-0.514805493,-1.29433133,3210,1
1914462.931,2683117.475,3.204,1.283719969,0.911902549,0.746589349,0.38076575,-1.359289942,0.907393094,-0.767289594,1.630798163,0.71666755,1.22631745,5671,2
594418.4847,2546917.482,1.809333333,-0.432193346,0.862353225,0.029239057,0.30884969,-1.314042427,0.907182348,-1.011221369,1.250052473,-0.675350387,1.270699171,3920,4
524793.6831,2588265.082,2.255,-0.514025273,0.893966694,0.143408346,-0.078175086,-1.369409859,0.906883917,-0.98822871,0.830165798,1.376129499,0.300943287,3822,4
512162.0366,2574889.022,1.543333333,-0.476567353,0.602905412,0.110124178,0.052274046,-1.352692016,0.906848757,-0.998038072,1.16368925,-0.961973866,1.076596521,3822,4
1584157.243,1959657.093,1.102,-0.313293672,-0.07789016,0.792825443,0.445919333,0.369228012,0.906831177,-0.577220498,-0.395856462,1.093300569,0.899968799,5233,1
649503.7989,2395898.856,1.336666667,-0.457531814,0.092968172,-0.003143119,0.30768361,-0.797585786,0.906585272,-1.064877365,1.559666234,1.011187988,-0.94627678,4018,2
839830.6894,874428.3722,0.365,-0.61028599,1.542906675,2.224452007,0.012797223,1.948430342,0.906163781,0.093185177,0.369967019,0.081369307,1.425249823,4231,1
416943.7591,2625501.781,1.976666667,-0.494699012,0.573910964,0.174729984,0.369748209,-1.250591439,0.90570713,-1.261670919,1.053445484,-1.221267351,-0.730002338,3723,5
399207.3232,2488743.905,2.886666667,-0.490009229,0.035431143,0.058846951,0.188956954,-1.089265876,0.90561923,-1.014117352,0.875671339,-0.106828565,-1.379519574,3689,5
-1910644.382,2885134.069,0.713333333,2.674631065,2.193840188,0.560061729,-0.255035352,-1.101554193,0.905390904,-0.814353538,0.937144328,1.000940373,1.003389261,624,5
576784.7537,2574633.509,0.801666667,-0.470177338,1.020339415,-0.005159933,-0.290298727,-1.3960299,0.903353769,-1.009766515,0.587599618,1.134367531,0.846601111,3888,2
1910093.229,2405478.459,0.91,0.287836772,1.952218658,1.183254411,1.477712565,-0.783361185,0.902405307,-0.333984665,1.00301182,-0.091863514,1.426955612,5668,1
1078146.483,1101901.85,0.418,-0.406718327,-0.008419647,1.124159686,-0.123657566,1.557797197,0.90163243,0.296134004,-0.814325386,1.299496518,-0.505694533,4531,5
